order_id,order_date,amount,product_id,customer_id,category,region,fulfilment_method,shipping_service,payment_status,return_event,return_date,refund_event,chargeback_event
ORD-0013668,2025-01-03 18:00:00,266.03,BOO-0002,CUST-00888,Books,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0016489,2025-01-03 19:00:00,785.71,HOM-0004,CUST-00180,Home,West,platform_fulfilled,Standard,cod,False,,False,False
ORD-0019757,2025-01-03 19:00:00,736.66,APP-0001,CUST-00348,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0015012,2025-01-03 19:00:00,2349.66,ELE-0001,CUST-00525,Electronics,East,third_party_fulfilled,Standard,cod,True,1737572400000000000,True,False
ORD-0006381,2025-01-03 20:00:00,709.63,BEA-0001,CUST-01977,Beauty,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0017113,2025-01-03 20:00:00,380.41,APP-0002,CUST-00544,Apparel,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019781,2025-01-03 21:00:00,1192.76,SPO-0002,CUST-00266,Sports,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014883,2025-01-03 22:00:00,789.82,APP-0001,CUST-00752,Apparel,Central,platform_fulfilled,Economy,paid,True,1737669600000000000,True,False
ORD-0015410,2025-01-03 22:00:00,943.38,APP-0001,CUST-00551,Apparel,South,merchant_fulfilled,Standard,paid,True,1736200800000000000,False,False
ORD-0020371,2025-01-03 22:00:00,1186.28,HOM-0002,CUST-00650,Home,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0017402,2025-01-03 23:00:00,394.9,BEA-0029,CUST-00970,Beauty,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0007554,2025-01-03 23:00:00,480.71,APP-0001,CUST-00380,Apparel,South,third_party_fulfilled,Economy,paid,True,1737068400000000000,False,True
ORD-0016649,2025-01-03 23:00:00,1168.74,SPO-0001,CUST-00219,Sports,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0014836,2025-01-03 23:00:00,1428.87,ELE-0004,CUST-01790,Electronics,North,platform_fulfilled,Standard,cod,True,1736550000000000000,True,False
ORD-0018421,2025-01-04 00:00:00,631.19,SPO-0001,CUST-00847,Sports,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0014699,2025-01-04 00:00:00,1922.94,ELE-0009,CUST-00052,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0016543,2025-01-04 00:00:00,2976.3,ELE-0002,CUST-00512,Electronics,East,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0022359,2025-01-04 00:00:00,1520.25,HOM-0003,CUST-00175,Home,Central,platform_fulfilled,Expedited,paid,True,1737072000000000000,True,False
ORD-0014404,2025-01-04 01:00:00,608.55,BEA-0054,CUST-00615,Beauty,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0015626,2025-01-04 01:00:00,2504.79,HOM-0040,CUST-00572,Home,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0010180,2025-01-04 02:00:00,913.93,HOM-0001,CUST-01245,Home,East,third_party_fulfilled,Expedited,cod,False,,False,False
ORD-0009814,2025-01-04 02:00:00,545.65,APP-0001,CUST-01305,Apparel,North,platform_fulfilled,Standard,paid,True,1736474400000000000,True,False
ORD-0010259,2025-01-04 03:00:00,3191.98,ELE-0002,CUST-01680,Electronics,West,third_party_fulfilled,Economy,paid,True,1737342000000000000,True,False
ORD-0021632,2025-01-04 03:00:00,310.93,APP-0001,CUST-01443,Apparel,South,third_party_fulfilled,Economy,paid,True,1736996400000000000,False,False
ORD-0020568,2025-01-04 03:00:00,1419.09,HOM-0002,CUST-01072,Home,West,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0004438,2025-01-04 03:00:00,701.53,APP-0002,CUST-00307,Apparel,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019375,2025-01-04 03:00:00,2459.48,ELE-0006,CUST-00581,Electronics,North,merchant_fulfilled,Economy,paid,True,1737082800000000000,True,False
ORD-0017101,2025-01-04 04:00:00,601.18,APP-0001,CUST-00954,Apparel,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0021322,2025-01-04 05:00:00,1007.09,ELE-0001,CUST-00674,Electronics,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0018458,2025-01-04 05:00:00,1889.42,ELE-0004,CUST-01938,Electronics,West,platform_fulfilled,Economy,paid,False,,False,False
ORD-0020489,2025-01-04 05:00:00,693.98,HOM-0002,CUST-01603,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0019974,2025-01-04 05:00:00,1043.62,BEA-0001,CUST-01660,Beauty,East,platform_fulfilled,Standard,paid,True,1736658000000000000,False,False
ORD-0012415,2025-01-04 05:00:00,348.25,HOM-0001,CUST-01139,Home,West,platform_fulfilled,Expedited,paid,True,1737694800000000000,True,False
ORD-0006287,2025-01-04 06:00:00,1175.09,HOM-0001,CUST-01459,Home,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000286,2025-01-04 06:00:00,2606.32,ELE-0025,CUST-00928,Electronics,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0014282,2025-01-04 06:00:00,1443.54,APP-0021,CUST-00690,Apparel,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0014775,2025-01-04 06:00:00,1821.19,SPO-0002,CUST-00538,Sports,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000570,2025-01-04 06:00:00,967.63,HOM-0001,CUST-01803,Home,East,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0017298,2025-01-04 07:00:00,4719.8,ELE-0001,CUST-01486,Electronics,Central,third_party_fulfilled,Economy,paid,True,1737356400000000000,True,False
ORD-0012516,2025-01-04 07:00:00,332.15,BEA-0001,CUST-01644,Beauty,West,merchant_fulfilled,Expedited,cod,False,,False,False
ORD-0002980,2025-01-04 08:00:00,1037.98,SPO-0021,CUST-00143,Sports,North,merchant_fulfilled,Expedited,paid,True,1737619200000000000,True,False
ORD-0009899,2025-01-04 08:00:00,519.75,BEA-0008,CUST-00879,Beauty,South,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0008596,2025-01-04 08:00:00,353.06,BEA-0002,CUST-01027,Beauty,Central,third_party_fulfilled,Economy,paid,True,1736668800000000000,True,False
ORD-0019951,2025-01-04 09:00:00,648.44,SPO-0001,CUST-01201,Sports,South,third_party_fulfilled,Expedited,cod,True,1737190800000000000,True,False
ORD-0023940,2025-01-04 09:00:00,945.32,ELE-0001,CUST-01170,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0000430,2025-01-04 09:00:00,317.62,BEA-0001,CUST-01883,Beauty,East,third_party_fulfilled,Standard,paid,True,1737709200000000000,True,False
ORD-0004209,2025-01-04 09:00:00,2293.95,ELE-0001,CUST-01973,Electronics,Central,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0010166,2025-01-04 10:00:00,127.58,BOO-0001,CUST-01974,Books,East,platform_fulfilled,Standard,paid,False,,False,False
ORD-0020875,2025-01-04 10:00:00,2226.08,HOM-0001,CUST-00935,Home,Central,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0000692,2025-01-04 10:00:00,2261.8,SPO-0002,CUST-00133,Sports,West,platform_fulfilled,Standard,paid,True,1737712800000000000,True,False
ORD-0007291,2025-01-04 11:00:00,2012.43,ELE-0002,CUST-01074,Electronics,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0011089,2025-01-04 11:00:00,731.84,SPO-0001,CUST-01244,Sports,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0020060,2025-01-04 12:00:00,274.99,BOO-0004,CUST-01315,Books,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0012326,2025-01-04 13:00:00,436.24,APP-0001,CUST-00577,Apparel,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0017420,2025-01-04 14:00:00,946.1,HOM-0002,CUST-00971,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0011869,2025-01-04 15:00:00,536.79,APP-0001,CUST-00908,Apparel,South,platform_fulfilled,Standard,paid,True,1736348400000000000,True,False
ORD-0009921,2025-01-04 16:00:00,458.32,APP-0002,CUST-01608,Apparel,North,platform_fulfilled,Economy,paid,True,1736265600000000000,True,False
ORD-0015402,2025-01-04 16:00:00,2090.39,ELE-0068,CUST-01468,Electronics,Central,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0008564,2025-01-04 16:00:00,645.29,APP-0001,CUST-01747,Apparel,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0003552,2025-01-04 17:00:00,1120.15,HOM-0002,CUST-01648,Home,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0017747,2025-01-04 19:00:00,268.16,BOO-0001,CUST-01806,Books,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0002199,2025-01-04 19:00:00,793.22,APP-0003,CUST-00528,Apparel,South,third_party_fulfilled,Standard,paid,True,1736708400000000000,True,False
ORD-0002077,2025-01-04 20:00:00,176.96,BOO-0002,CUST-01447,Books,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0008392,2025-01-04 20:00:00,896.97,ELE-0029,CUST-01990,Electronics,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0003437,2025-01-04 21:00:00,3182.37,ELE-0001,CUST-00120,Electronics,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0017482,2025-01-04 21:00:00,432.59,APP-0001,CUST-00588,Apparel,Central,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0012868,2025-01-04 23:00:00,256.31,BEA-0001,CUST-01420,Beauty,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0018781,2025-01-04 23:00:00,1197.71,HOM-0001,CUST-00792,Home,South,third_party_fulfilled,Standard,paid,True,1736636400000000000,True,False
ORD-0006537,2025-01-04 23:00:00,237.71,APP-0006,CUST-00572,Apparel,North,platform_fulfilled,Expedited,paid,True,1736377200000000000,True,False
ORD-0007873,2025-01-05 00:00:00,987.23,APP-0017,CUST-01164,Apparel,Central,platform_fulfilled,Economy,paid,True,1737763200000000000,True,False
ORD-0010557,2025-01-05 01:00:00,2546.25,ELE-0013,CUST-01658,Electronics,South,third_party_fulfilled,Expedited,cod,False,,False,False
ORD-0015412,2025-01-05 01:00:00,803.14,BEA-0001,CUST-00707,Beauty,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0020102,2025-01-05 02:00:00,208.25,BOO-0001,CUST-00528,Books,West,merchant_fulfilled,Standard,paid,True,1736647200000000000,True,False
ORD-0019273,2025-01-05 03:00:00,348.1,BEA-0059,CUST-01543,Beauty,North,merchant_fulfilled,Expedited,paid,True,1736305200000000000,True,False
ORD-0018768,2025-01-05 03:00:00,2599.8,SPO-0001,CUST-01694,Sports,South,third_party_fulfilled,Standard,paid,True,1737774000000000000,True,False
ORD-0013285,2025-01-05 03:00:00,306.73,BOO-0002,CUST-00244,Books,North,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0021458,2025-01-05 04:00:00,361.8,BOO-0001,CUST-00143,Books,West,platform_fulfilled,Standard,paid,True,1737345600000000000,True,False
ORD-0001255,2025-01-05 04:00:00,1080.38,APP-0001,CUST-01717,Apparel,East,platform_fulfilled,Standard,paid,True,1736654400000000000,True,False
ORD-0008689,2025-01-05 04:00:00,808.55,APP-0010,CUST-01362,Apparel,West,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0012741,2025-01-05 04:00:00,1153.17,SPO-0001,CUST-00373,Sports,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0019820,2025-01-05 05:00:00,109.68,BOO-0001,CUST-00693,Books,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0015660,2025-01-05 06:00:00,501.95,BEA-0001,CUST-00621,Beauty,West,platform_fulfilled,Economy,cod,False,,False,False
ORD-0007010,2025-01-05 06:00:00,928.28,HOM-0001,CUST-01560,Home,North,platform_fulfilled,Standard,cod,False,,False,False
ORD-0015170,2025-01-05 06:00:00,1199.5,HOM-0001,CUST-00349,Home,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0010337,2025-01-05 06:00:00,1310.4,HOM-0001,CUST-00293,Home,North,third_party_fulfilled,Standard,paid,True,1737007200000000000,True,False
ORD-0007583,2025-01-05 06:00:00,660.63,APP-0007,CUST-01977,Apparel,South,platform_fulfilled,Economy,paid,False,,False,False
ORD-0014099,2025-01-05 06:00:00,288.05,BOO-0002,CUST-00409,Books,Central,platform_fulfilled,Standard,paid,False,,False,False
ORD-0007503,2025-01-05 06:00:00,304.89,APP-0002,CUST-01952,Apparel,West,platform_fulfilled,Expedited,paid,True,1736575200000000000,True,False
ORD-0003154,2025-01-05 06:00:00,784.04,APP-0001,CUST-00799,Apparel,South,platform_fulfilled,Standard,paid,True,1737093600000000000,True,False
ORD-0008342,2025-01-05 07:00:00,1427.49,HOM-0001,CUST-00587,Home,North,platform_fulfilled,Standard,paid,True,1737097200000000000,True,False
ORD-0021044,2025-01-05 07:00:00,528.92,APP-0002,CUST-00400,Apparel,Central,third_party_fulfilled,Economy,paid,True,1736838000000000000,True,False
ORD-0023855,2025-01-05 07:00:00,565.85,APP-0001,CUST-00691,Apparel,South,platform_fulfilled,Standard,paid,True,1736578800000000000,True,False
ORD-0000475,2025-01-05 07:00:00,1826.06,APP-0001,CUST-01491,Apparel,South,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0014040,2025-01-05 07:00:00,2038.93,ELE-0001,CUST-00051,Electronics,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0001344,2025-01-05 08:00:00,1017.56,HOM-0003,CUST-01602,Home,North,platform_fulfilled,Economy,cod,False,,False,False
ORD-0016421,2025-01-05 08:00:00,515.66,BOO-0001,CUST-01985,Books,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0023633,2025-01-05 09:00:00,1215.55,BOO-0002,CUST-00065,Books,North,platform_fulfilled,Economy,cod,False,,False,False
ORD-0017282,2025-01-05 09:00:00,146.64,BOO-0001,CUST-00921,Books,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0015917,2025-01-05 09:00:00,317.6,BEA-0002,CUST-00452,Beauty,North,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0002543,2025-01-05 09:00:00,3770.44,ELE-0001,CUST-01459,Electronics,West,platform_fulfilled,Expedited,paid,True,1736413200000000000,True,False
ORD-0007703,2025-01-05 10:00:00,1610.57,HOM-0006,CUST-00716,Home,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0001894,2025-01-05 10:00:00,385.19,APP-0003,CUST-00003,Apparel,East,third_party_fulfilled,Standard,cod,False,,False,False
ORD-0001864,2025-01-05 11:00:00,1200.45,HOM-0005,CUST-01101,Home,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0008788,2025-01-05 11:00:00,1457.93,HOM-0001,CUST-01523,Home,North,platform_fulfilled,Economy,paid,True,1736420400000000000,True,False
ORD-0022389,2025-01-05 12:00:00,1136.57,APP-0007,CUST-01843,Apparel,East,platform_fulfilled,Economy,paid,True,1737547200000000000,True,False
ORD-0002113,2025-01-05 12:00:00,877.15,APP-0013,CUST-01793,Apparel,Central,third_party_fulfilled,Economy,paid,False,,False,False
ORD-0016497,2025-01-05 12:00:00,662.29,BEA-0001,CUST-01661,Beauty,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0019134,2025-01-05 12:00:00,859.48,HOM-0002,CUST-00391,Home,East,platform_fulfilled,Economy,paid,True,1736942400000000000,True,False
ORD-0019743,2025-01-05 13:00:00,543.27,APP-0001,CUST-01539,Apparel,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0009673,2025-01-05 13:00:00,214.03,BOO-0001,CUST-00715,Books,East,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0012101,2025-01-05 14:00:00,579.6,APP-0002,CUST-01973,Apparel,Central,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0016040,2025-01-05 14:00:00,998.52,APP-0001,CUST-00561,Apparel,South,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0005407,2025-01-05 14:00:00,4391.28,ELE-0001,CUST-00060,Electronics,South,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0013421,2025-01-05 15:00:00,1122.66,ELE-0012,CUST-00703,Electronics,Central,platform_fulfilled,Expedited,cod,False,,False,False
ORD-0003955,2025-01-05 15:00:00,419.88,APP-0001,CUST-01104,Apparel,West,platform_fulfilled,Standard,paid,False,,False,False
ORD-0018324,2025-01-05 15:00:00,5147.06,ELE-0002,CUST-00104,Electronics,West,merchant_fulfilled,Standard,paid,False,,False,False
ORD-0000926,2025-01-05 15:00:00,1175.81,APP-0004,CUST-00749,Apparel,North,merchant_fulfilled,Economy,cod,True,1736953200000000000,True,False
ORD-0016569,2025-01-05 15:00:00,1921.76,SPO-0001,CUST-01132,Sports,North,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0002616,2025-01-05 15:00:00,7265.64,ELE-0004,CUST-01291,Electronics,Central,platform_fulfilled,Standard,paid,True,1737039600000000000,True,False
ORD-0020600,2025-01-05 16:00:00,1289.62,HOM-0001,CUST-00874,Home,East,platform_fulfilled,Economy,cod,False,,False,False
ORD-0015687,2025-01-05 17:00:00,418.77,BOO-0009,CUST-00325,Books,West,merchant_fulfilled,Economy,paid,False,,False,False
ORD-0014895,2025-01-05 17:00:00,1130.12,ELE-0001,CUST-01165,Electronics,North,platform_fulfilled,Standard,cod,True,1737478800000000000,True,False
ORD-0004607,2025-01-05 17:00:00,545.42,SPO-0001,CUST-00995,Sports,South,platform_fulfilled,Standard,paid,False,,False,False
ORD-0003472,2025-01-05 17:00:00,1648.31,ELE-0001,CUST-00369,Electronics,South,platform_fulfilled,Expedited,paid,True,1737478800000000000,True,False
ORD-0015934,2025-01-05 18:00:00,124.09,BOO-0019,CUST-00574,Books,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0023963,2025-01-05 18:00:00,2263.9,HOM-0001,CUST-01495,Home,South,platform_fulfilled,Expedited,paid,False,,False,False
ORD-0021229,2025-01-05 18:00:00,932.38,APP-0002,CUST-00562,Apparel,East,platform_fulfilled,Standard,paid,True,1736791200000000000,True,False
ORD-0018409,2025-01-05 21:00:00,1204.52,APP-0002,CUST-00722,Apparel,Central,third_party_fulfilled,Standard,paid,True,1737838800000000000,True,False
ORD-0005811,2025-01-05 21:00:00,2906.47,HOM-0001,CUST-01538,Home,East,merchant_fulfilled,Expedited,cod,False,,False,False
ORD-0010176,2025-01-05 22:00:00,1188.52,BEA-0012,CUST-01057,Beauty,East,platform_fulfilled,Standard,paid,True,1737237600000000000,True,False
ORD-0005014,2025-01-05 22:00:00,1005.15,BEA-0002,CUST-01005,Beauty,Central,third_party_fulfilled,Expedited,paid,False,,False,False
ORD-0021240,2025-01-05 22:00:00,341.31,BOO-0005,CUST-00629,Books,Central,platform_fulfilled,Standard,paid,True,1736978400000000000,True,False
ORD-0015633,2025-01-05 22:00:00,285.34,APP-0001,CUST-01324,Apparel,East,third_party_fulfilled,Standard,paid,False,,False,False
ORD-0014888,2025-01-05 23:00:00,791.69,SPO-0001,CUST-00005,Sports,Central,platform_fulfilled,Economy,paid,False,,False,False
ORD-0005488,2025-01-05 23:00:00,718.85,APP-0003,CUST-01780,Apparel,Central,third_party_fulfilled,Economy,cod,True,1737154800000000000,True,False
ORD-0021161,2025-01-05 23:00:00,736.01,APP-0001,CUST-01112,Apparel,North,platform_fulfilled,Standard,paid,True,1736895600000000000,True,False
ORD-0011324,2025-01-05 23:00:00,496.81,SPO-0002,CUST-00435,Sports,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0013155,2025-01-06 00:00:00,1404.29,SPO-0001,CUST-00413,Sports,North,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0021364,2025-01-06 00:00:00,2875.77,HOM-0112,CUST-01489,Home,Central,third_party_fulfilled,Standard,paid,True,1736467200000000000,True,False
ORD-0002034,2025-01-06 00:00:00,2759.27,ELE-0007,CUST-00213,Electronics,North,merchant_fulfilled,Standard,paid,True,1736640000000000000,True,False
ORD-0005359,2025-01-06 00:00:00,1153.16,ELE-0001,CUST-01530,Electronics,East,merchant_fulfilled,Standard,cod,False,,False,False
ORD-0017924,2025-01-06 00:00:00,1585.52,ELE-0001,CUST-01279,Electronics,East,platform_fulfilled,Economy,paid,False,,False,False
ORD-0023765,2025-01-06 00:00:00,434.14,APP-0001,CUST-01131,Apparel,East,platform_fulfilled,Economy,paid,True,1737763200000000000,True,False
ORD-0017190,2025-01-06 01:00:00,331.72,APP-0001,CUST-00333,Apparel,North,platform_fulfilled,Standard,paid,False,,False,False
ORD-0012325,2025-01-06 01:00:00,1632.32,ELE-0003,CUST-00657,Electronics,South,platform_fulfilled,Standard,cod,False,,False,False
ORD-0019901,2025-01-06 01:00:00,2728.05,ELE-0001,CUST-01175,Electronics,West,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0021300,2025-01-06 02:00:00,2227.34,ELE-0001,CUST-00624,Electronics,South,merchant_fulfilled,Expedited,paid,False,,False,False
ORD-0014770,2025-01-06 02:00:00,5210.02,ELE-0001,CUST-01962,Electronics,East,platform_fulfilled,Standard,paid,False,,False,False
